success_rate,stratum,group,subgroup,stratum_1,stratum_2,stratum_3,stratum_4,stratum_5,stratum_6,stratum_7,subgroup_1,subgroup_2,subgroup_3,group_int_subgroup1,group_int_subgroup2,group_int_subgroup3,group_int_stratum1,group_int_stratum2,group_int_stratum3,group_int_stratum4,group_int_stratum5,group_int_stratum6,group_int_stratum7
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,3,1,2,False,False,True,False,False,False,False,False,True,False,0,1,0,0,0,1,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.5,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
1.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
1.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,3,1,2,False,False,True,False,False,False,False,False,True,False,0,1,0,0,0,1,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,6,1,3,False,False,False,False,False,True,False,False,False,True,0,0,1,0,0,0,0,0,1,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.1428571428571428,2,0,2,False,True,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,2,0,2,False,True,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0625,2,1,2,False,True,False,False,False,False,False,False,True,False,0,1,0,0,1,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,2,1,2,False,True,False,False,False,False,False,False,True,False,0,1,0,0,1,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,5,0,3,False,False,False,False,True,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0285714285714285,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.05,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,2,0,2,False,True,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,2,1,2,False,True,False,False,False,False,False,False,True,False,0,1,0,0,1,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.054054054054054,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.2857142857142857,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,2,0,2,False,True,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.1176470588235294,6,1,3,False,False,False,False,False,True,False,False,False,True,0,0,1,0,0,0,0,0,1,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
1.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,4,1,2,False,False,False,True,False,False,False,False,True,False,0,1,0,0,0,0,1,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0566037735849056,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,7,1,3,False,False,False,False,False,False,True,False,False,True,0,0,1,0,0,0,0,0,0,1
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
0.0,1,1,1,True,False,False,False,False,False,False,True,False,False,1,0,0,1,0,0,0,0,0,0
